AreaCode,AreaName,Livestock_Type_Code,Livestock_Type,ParamName,ParamValue,Units
230,Ukraine,1016,Goats,TAM,38.5,kg/animal
230,Ukraine,1096,Horses,TAM,377,kg/animal
230,Ukraine,1107,Asses,TAM,130,kg/animal
230,Ukraine,1110,Mules,TAM,130,kg/animal
230,Ukraine,1126,Camels,TAM,217,kg/animal
230,Ukraine,1177,Llamas,TAM,120,kg/animal
231,United States of America,960,"Cattle, dairy",TAM,604,kg/animal
231,United States of America,961,"Cattle, non-dairy",TAM,389,kg/animal
231,United States of America,946,Buffalo,TAM,380,kg/animal
231,United States of America,1049,"Swine, market",TAM,46,kg/animal
231,United States of America,1051,"Swine, breeding",TAM,198,kg/animal
231,United States of America,1052,"Chicken, layers",TAM,1.8,kg/animal
231,United States of America,1053,"Chicken, broilers",TAM,0.9,kg/animal
231,United States of America,1068,Ducks,TAM,2.7,kg/animal
231,United States of America,1079,Turkeys,TAM,6.8,kg/animal
231,United States of America,976,Sheep,TAM,48.5,kg/animal
231,United States of America,1016,Goats,TAM,38.5,kg/animal
231,United States of America,1096,Horses,TAM,377,kg/animal
231,United States of America,1107,Asses,TAM,130,kg/animal
231,United States of America,1110,Mules,TAM,130,kg/animal
231,United States of America,1126,Camels,TAM,217,kg/animal
231,United States of America,1177,Llamas,TAM,120,kg/animal
233,Burkina Faso,960,"Cattle, dairy",TAM,275,kg/animal
233,Burkina Faso,961,"Cattle, non-dairy",TAM,173,kg/animal
233,Burkina Faso,946,Buffalo,TAM,380,kg/animal
233,Burkina Faso,1049,"Swine, market",TAM,28,kg/animal
233,Burkina Faso,1051,"Swine, breeding",TAM,28,kg/animal
233,Burkina Faso,1052,"Chicken, layers",TAM,1.8,kg/animal
233,Burkina Faso,1053,"Chicken, broilers",TAM,0.9,kg/animal
233,Burkina Faso,1068,Ducks,TAM,2.7,kg/animal
233,Burkina Faso,1079,Turkeys,TAM,6.8,kg/animal
233,Burkina Faso,976,Sheep,TAM,28,kg/animal
233,Burkina Faso,1016,Goats,TAM,30,kg/animal
233,Burkina Faso,1096,Horses,TAM,238,kg/animal
233,Burkina Faso,1107,Asses,TAM,130,kg/animal
233,Burkina Faso,1110,Mules,TAM,130,kg/animal
233,Burkina Faso,1126,Camels,TAM,217,kg/animal
233,Burkina Faso,1177,Llamas,TAM,120,kg/animal
234,Uruguay,960,"Cattle, dairy",TAM,400,kg/animal
234,Uruguay,961,"Cattle, non-dairy",TAM,305,kg/animal
234,Uruguay,946,Buffalo,TAM,380,kg/animal
234,Uruguay,1049,"Swine, market",TAM,28,kg/animal
234,Uruguay,1051,"Swine, breeding",TAM,28,kg/animal
234,Uruguay,1052,"Chicken, layers",TAM,1.8,kg/animal
234,Uruguay,1053,"Chicken, broilers",TAM,0.9,kg/animal
234,Uruguay,1068,Ducks,TAM,2.7,kg/animal
234,Uruguay,1079,Turkeys,TAM,6.8,kg/animal
234,Uruguay,976,Sheep,TAM,28,kg/animal
234,Uruguay,1016,Goats,TAM,30,kg/animal
234,Uruguay,1096,Horses,TAM,238,kg/animal
234,Uruguay,1107,Asses,TAM,130,kg/animal
234,Uruguay,1110,Mules,TAM,130,kg/animal
234,Uruguay,1126,Camels,TAM,217,kg/animal
234,Uruguay,1177,Llamas,TAM,120,kg/animal
235,Uzbekistan,960,"Cattle, dairy",TAM,350,kg/animal
235,Uzbekistan,961,"Cattle, non-dairy",TAM,319,kg/animal
235,Uzbekistan,946,Buffalo,TAM,380,kg/animal
235,Uzbekistan,1049,"Swine, market",TAM,28,kg/animal
235,Uzbekistan,1051,"Swine, breeding",TAM,28,kg/animal
235,Uzbekistan,1052,"Chicken, layers",TAM,1.8,kg/animal
235,Uzbekistan,1053,"Chicken, broilers",TAM,0.9,kg/animal
235,Uzbekistan,1068,Ducks,TAM,2.7,kg/animal
235,Uzbekistan,1079,Turkeys,TAM,6.8,kg/animal
235,Uzbekistan,976,Sheep,TAM,28,kg/animal
235,Uzbekistan,1016,Goats,TAM,30,kg/animal
235,Uzbekistan,1096,Horses,TAM,238,kg/animal
235,Uzbekistan,1107,Asses,TAM,130,kg/animal
235,Uzbekistan,1110,Mules,TAM,130,kg/animal
235,Uzbekistan,1126,Camels,TAM,217,kg/animal
235,Uzbekistan,1177,Llamas,TAM,120,kg/animal
236,Venezuela (Bolivarian Republic of),960,"Cattle, dairy",TAM,400,kg/animal
236,Venezuela (Bolivarian Republic of),961,"Cattle, non-dairy",TAM,305,kg/animal
236,Venezuela (Bolivarian Republic of),946,Buffalo,TAM,380,kg/animal
236,Venezuela (Bolivarian Republic of),1049,"Swine, market",TAM,28,kg/animal
236,Venezuela (Bolivarian Republic of),1051,"Swine, breeding",TAM,28,kg/animal
236,Venezuela (Bolivarian Republic of),1052,"Chicken, layers",TAM,1.8,kg/animal
236,Venezuela (Bolivarian Republic of),1053,"Chicken, broilers",TAM,0.9,kg/animal
236,Venezuela (Bolivarian Republic of),1068,Ducks,TAM,2.7,kg/animal
236,Venezuela (Bolivarian Republic of),1079,Turkeys,TAM,6.8,kg/animal
236,Venezuela (Bolivarian Republic of),976,Sheep,TAM,28,kg/animal
236,Venezuela (Bolivarian Republic of),1016,Goats,TAM,30,kg/animal
236,Venezuela (Bolivarian Republic of),1096,Horses,TAM,238,kg/animal
236,Venezuela (Bolivarian Republic of),1107,Asses,TAM,130,kg/animal
236,Venezuela (Bolivarian Republic of),1110,Mules,TAM,130,kg/animal
236,Venezuela (Bolivarian Republic of),1126,Camels,TAM,217,kg/animal
236,Venezuela (Bolivarian Republic of),1177,Llamas,TAM,120,kg/animal
237,Viet Nam,960,"Cattle, dairy",TAM,350,kg/animal
237,Viet Nam,961,"Cattle, non-dairy",TAM,319,kg/animal
237,Viet Nam,946,Buffalo,TAM,380,kg/animal
237,Viet Nam,1049,"Swine, market",TAM,28,kg/animal
237,Viet Nam,1051,"Swine, breeding",TAM,28,kg/animal
237,Viet Nam,1052,"Chicken, layers",TAM,1.8,kg/animal
237,Viet Nam,1053,"Chicken, broilers",TAM,0.9,kg/animal
237,Viet Nam,1068,Ducks,TAM,2.7,kg/animal
237,Viet Nam,1079,Turkeys,TAM,6.8,kg/animal
237,Viet Nam,976,Sheep,TAM,28,kg/animal
237,Viet Nam,1016,Goats,TAM,30,kg/animal
237,Viet Nam,1096,Horses,TAM,238,kg/animal
237,Viet Nam,1107,Asses,TAM,130,kg/animal
237,Viet Nam,1110,Mules,TAM,130,kg/animal
237,Viet Nam,1126,Camels,TAM,217,kg/animal
237,Viet Nam,1177,Llamas,TAM,120,kg/animal
238,Ethiopia,960,"Cattle, dairy",TAM,275,kg/animal
238,Ethiopia,961,"Cattle, non-dairy",TAM,173,kg/animal
238,Ethiopia,946,Buffalo,TAM,380,kg/animal
238,Ethiopia,1049,"Swine, market",TAM,28,kg/animal
238,Ethiopia,1051,"Swine, breeding",TAM,28,kg/animal
238,Ethiopia,1052,"Chicken, layers",TAM,1.8,kg/animal
238,Ethiopia,1053,"Chicken, broilers",TAM,0.9,kg/animal
238,Ethiopia,1068,Ducks,TAM,2.7,kg/animal
238,Ethiopia,1079,Turkeys,TAM,6.8,kg/animal
238,Ethiopia,976,Sheep,TAM,28,kg/animal
238,Ethiopia,1016,Goats,TAM,30,kg/animal
238,Ethiopia,1096,Horses,TAM,238,kg/animal
238,Ethiopia,1107,Asses,TAM,130,kg/animal
238,Ethiopia,1110,Mules,TAM,130,kg/animal
238,Ethiopia,1126,Camels,TAM,217,kg/animal
238,Ethiopia,1177,Llamas,TAM,120,kg/animal
239,British Virgin Islands,960,"Cattle, dairy",TAM,400,kg/animal
239,British Virgin Islands,961,"Cattle, non-dairy",TAM,305,kg/animal
239,British Virgin Islands,946,Buffalo,TAM,380,kg/animal
239,British Virgin Islands,1049,"Swine, market",TAM,28,kg/animal
239,British Virgin Islands,1051,"Swine, breeding",TAM,28,kg/animal
239,British Virgin Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
239,British Virgin Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
239,British Virgin Islands,1068,Ducks,TAM,2.7,kg/animal
239,British Virgin Islands,1079,Turkeys,TAM,6.8,kg/animal
239,British Virgin Islands,976,Sheep,TAM,28,kg/animal
239,British Virgin Islands,1016,Goats,TAM,30,kg/animal
239,British Virgin Islands,1096,Horses,TAM,238,kg/animal
239,British Virgin Islands,1107,Asses,TAM,130,kg/animal
239,British Virgin Islands,1110,Mules,TAM,130,kg/animal
239,British Virgin Islands,1126,Camels,TAM,217,kg/animal
239,British Virgin Islands,1177,Llamas,TAM,120,kg/animal
240,United States Virgin Islands,960,"Cattle, dairy",TAM,400,kg/animal
240,United States Virgin Islands,961,"Cattle, non-dairy",TAM,305,kg/animal
240,United States Virgin Islands,946,Buffalo,TAM,380,kg/animal
240,United States Virgin Islands,1049,"Swine, market",TAM,28,kg/animal
240,United States Virgin Islands,1051,"Swine, breeding",TAM,28,kg/animal
240,United States Virgin Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
240,United States Virgin Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
240,United States Virgin Islands,1068,Ducks,TAM,2.7,kg/animal
240,United States Virgin Islands,1079,Turkeys,TAM,6.8,kg/animal
240,United States Virgin Islands,976,Sheep,TAM,28,kg/animal
240,United States Virgin Islands,1016,Goats,TAM,30,kg/animal
240,United States Virgin Islands,1096,Horses,TAM,238,kg/animal
240,United States Virgin Islands,1107,Asses,TAM,130,kg/animal
240,United States Virgin Islands,1110,Mules,TAM,130,kg/animal
240,United States Virgin Islands,1126,Camels,TAM,217,kg/animal
240,United States Virgin Islands,1177,Llamas,TAM,120,kg/animal
242,Wake Island,960,"Cattle, dairy",TAM,500,kg/animal
242,Wake Island,961,"Cattle, non-dairy",TAM,330,kg/animal
242,Wake Island,946,Buffalo,TAM,380,kg/animal
242,Wake Island,1049,"Swine, market",TAM,45,kg/animal
242,Wake Island,1051,"Swine, breeding",TAM,180,kg/animal
242,Wake Island,1052,"Chicken, layers",TAM,1.8,kg/animal
242,Wake Island,1053,"Chicken, broilers",TAM,0.9,kg/animal
242,Wake Island,1068,Ducks,TAM,2.7,kg/animal
242,Wake Island,1079,Turkeys,TAM,6.8,kg/animal
242,Wake Island,976,Sheep,TAM,28,kg/animal
242,Wake Island,1016,Goats,TAM,30,kg/animal
242,Wake Island,1096,Horses,TAM,238,kg/animal
242,Wake Island,1107,Asses,TAM,130,kg/animal
242,Wake Island,1110,Mules,TAM,130,kg/animal
242,Wake Island,1126,Camels,TAM,217,kg/animal
242,Wake Island,1177,Llamas,TAM,120,kg/animal
243,Wallis and Futuna Islands,960,"Cattle, dairy",TAM,500,kg/animal
243,Wallis and Futuna Islands,961,"Cattle, non-dairy",TAM,330,kg/animal
243,Wallis and Futuna Islands,946,Buffalo,TAM,380,kg/animal
243,Wallis and Futuna Islands,1049,"Swine, market",TAM,45,kg/animal
243,Wallis and Futuna Islands,1051,"Swine, breeding",TAM,180,kg/animal
243,Wallis and Futuna Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
243,Wallis and Futuna Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
243,Wallis and Futuna Islands,1068,Ducks,TAM,2.7,kg/animal
243,Wallis and Futuna Islands,1079,Turkeys,TAM,6.8,kg/animal
243,Wallis and Futuna Islands,976,Sheep,TAM,28,kg/animal
243,Wallis and Futuna Islands,1016,Goats,TAM,30,kg/animal
243,Wallis and Futuna Islands,1096,Horses,TAM,238,kg/animal
243,Wallis and Futuna Islands,1107,Asses,TAM,130,kg/animal
243,Wallis and Futuna Islands,1110,Mules,TAM,130,kg/animal
243,Wallis and Futuna Islands,1126,Camels,TAM,217,kg/animal
243,Wallis and Futuna Islands,1177,Llamas,TAM,120,kg/animal
244,Samoa,960,"Cattle, dairy",TAM,500,kg/animal
244,Samoa,961,"Cattle, non-dairy",TAM,330,kg/animal
244,Samoa,946,Buffalo,TAM,380,kg/animal
244,Samoa,1049,"Swine, market",TAM,45,kg/animal
244,Samoa,1051,"Swine, breeding",TAM,180,kg/animal
244,Samoa,1052,"Chicken, layers",TAM,1.8,kg/animal
244,Samoa,1053,"Chicken, broilers",TAM,0.9,kg/animal
244,Samoa,1068,Ducks,TAM,2.7,kg/animal
244,Samoa,1079,Turkeys,TAM,6.8,kg/animal
244,Samoa,976,Sheep,TAM,28,kg/animal
244,Samoa,1016,Goats,TAM,30,kg/animal
244,Samoa,1096,Horses,TAM,238,kg/animal
244,Samoa,1107,Asses,TAM,130,kg/animal
244,Samoa,1110,Mules,TAM,130,kg/animal
244,Samoa,1126,Camels,TAM,217,kg/animal
244,Samoa,1177,Llamas,TAM,120,kg/animal
248,Yugoslav SFR,960,"Cattle, dairy",TAM,600,kg/animal
248,Yugoslav SFR,961,"Cattle, non-dairy",TAM,420,kg/animal
248,Yugoslav SFR,946,Buffalo,TAM,380,kg/animal
248,Yugoslav SFR,1049,"Swine, market",TAM,50,kg/animal
248,Yugoslav SFR,1051,"Swine, breeding",TAM,198,kg/animal
248,Yugoslav SFR,1052,"Chicken, layers",TAM,1.8,kg/animal
248,Yugoslav SFR,1053,"Chicken, broilers",TAM,0.9,kg/animal
248,Yugoslav SFR,1068,Ducks,TAM,2.7,kg/animal
248,Yugoslav SFR,1079,Turkeys,TAM,6.8,kg/animal
248,Yugoslav SFR,976,Sheep,TAM,48.5,kg/animal
248,Yugoslav SFR,1016,Goats,TAM,38.5,kg/animal
248,Yugoslav SFR,1096,Horses,TAM,377,kg/animal
248,Yugoslav SFR,1107,Asses,TAM,130,kg/animal
248,Yugoslav SFR,1110,Mules,TAM,130,kg/animal
248,Yugoslav SFR,1126,Camels,TAM,217,kg/animal
248,Yugoslav SFR,1177,Llamas,TAM,120,kg/animal
249,Yemen,960,"Cattle, dairy",TAM,275,kg/animal
249,Yemen,961,"Cattle, non-dairy",TAM,173,kg/animal
249,Yemen,946,Buffalo,TAM,380,kg/animal
249,Yemen,1049,"Swine, market",TAM,28,kg/animal
249,Yemen,1051,"Swine, breeding",TAM,28,kg/animal
249,Yemen,1052,"Chicken, layers",TAM,1.8,kg/animal
249,Yemen,1053,"Chicken, broilers",TAM,0.9,kg/animal
249,Yemen,1068,Ducks,TAM,2.7,kg/animal
249,Yemen,1079,Turkeys,TAM,6.8,kg/animal
249,Yemen,976,Sheep,TAM,28,kg/animal
249,Yemen,1016,Goats,TAM,30,kg/animal
249,Yemen,1096,Horses,TAM,238,kg/animal
249,Yemen,1107,Asses,TAM,130,kg/animal
249,Yemen,1110,Mules,TAM,130,kg/animal
249,Yemen,1126,Camels,TAM,217,kg/animal
249,Yemen,1177,Llamas,TAM,120,kg/animal
250,Democratic Republic of the Congo,960,"Cattle, dairy",TAM,275,kg/animal
250,Democratic Republic of the Congo,961,"Cattle, non-dairy",TAM,173,kg/animal
250,Democratic Republic of the Congo,946,Buffalo,TAM,380,kg/animal
250,Democratic Republic of the Congo,1049,"Swine, market",TAM,28,kg/animal
250,Democratic Republic of the Congo,1051,"Swine, breeding",TAM,28,kg/animal
250,Democratic Republic of the Congo,1052,"Chicken, layers",TAM,1.8,kg/animal
250,Democratic Republic of the Congo,1053,"Chicken, broilers",TAM,0.9,kg/animal
250,Democratic Republic of the Congo,1068,Ducks,TAM,2.7,kg/animal
250,Democratic Republic of the Congo,1079,Turkeys,TAM,6.8,kg/animal
250,Democratic Republic of the Congo,976,Sheep,TAM,28,kg/animal
250,Democratic Republic of the Congo,1016,Goats,TAM,30,kg/animal
250,Democratic Republic of the Congo,1096,Horses,TAM,238,kg/animal
250,Democratic Republic of the Congo,1107,Asses,TAM,130,kg/animal
250,Democratic Republic of the Congo,1110,Mules,TAM,130,kg/animal
250,Democratic Republic of the Congo,1126,Camels,TAM,217,kg/animal
250,Democratic Republic of the Congo,1177,Llamas,TAM,120,kg/animal
251,Zambia,960,"Cattle, dairy",TAM,275,kg/animal
251,Zambia,961,"Cattle, non-dairy",TAM,173,kg/animal
251,Zambia,946,Buffalo,TAM,380,kg/animal
251,Zambia,1049,"Swine, market",TAM,28,kg/animal
251,Zambia,1051,"Swine, breeding",TAM,28,kg/animal
251,Zambia,1052,"Chicken, layers",TAM,1.8,kg/animal
251,Zambia,1053,"Chicken, broilers",TAM,0.9,kg/animal
251,Zambia,1068,Ducks,TAM,2.7,kg/animal
251,Zambia,1079,Turkeys,TAM,6.8,kg/animal
251,Zambia,976,Sheep,TAM,28,kg/animal
251,Zambia,1016,Goats,TAM,30,kg/animal
251,Zambia,1096,Horses,TAM,238,kg/animal
251,Zambia,1107,Asses,TAM,130,kg/animal
251,Zambia,1110,Mules,TAM,130,kg/animal
251,Zambia,1126,Camels,TAM,217,kg/animal
251,Zambia,1177,Llamas,TAM,120,kg/animal
255,Belgium,960,"Cattle, dairy",TAM,600,kg/animal
255,Belgium,961,"Cattle, non-dairy",TAM,420,kg/animal
255,Belgium,946,Buffalo,TAM,380,kg/animal
255,Belgium,1049,"Swine, market",TAM,50,kg/animal
255,Belgium,1051,"Swine, breeding",TAM,198,kg/animal
255,Belgium,1052,"Chicken, layers",TAM,1.8,kg/animal
255,Belgium,1053,"Chicken, broilers",TAM,0.9,kg/animal
255,Belgium,1068,Ducks,TAM,2.7,kg/animal
255,Belgium,1079,Turkeys,TAM,6.8,kg/animal
255,Belgium,976,Sheep,TAM,48.5,kg/animal
255,Belgium,1016,Goats,TAM,38.5,kg/animal
255,Belgium,1096,Horses,TAM,377,kg/animal
255,Belgium,1107,Asses,TAM,130,kg/animal
255,Belgium,1110,Mules,TAM,130,kg/animal
255,Belgium,1126,Camels,TAM,217,kg/animal
255,Belgium,1177,Llamas,TAM,120,kg/animal
256,Luxembourg,960,"Cattle, dairy",TAM,600,kg/animal
256,Luxembourg,961,"Cattle, non-dairy",TAM,420,kg/animal
256,Luxembourg,946,Buffalo,TAM,380,kg/animal
256,Luxembourg,1049,"Swine, market",TAM,50,kg/animal
256,Luxembourg,1051,"Swine, breeding",TAM,198,kg/animal
256,Luxembourg,1052,"Chicken, layers",TAM,1.8,kg/animal
256,Luxembourg,1053,"Chicken, broilers",TAM,0.9,kg/animal
256,Luxembourg,1068,Ducks,TAM,2.7,kg/animal
256,Luxembourg,1079,Turkeys,TAM,6.8,kg/animal
256,Luxembourg,976,Sheep,TAM,48.5,kg/animal
256,Luxembourg,1016,Goats,TAM,38.5,kg/animal
256,Luxembourg,1096,Horses,TAM,377,kg/animal
256,Luxembourg,1107,Asses,TAM,130,kg/animal
256,Luxembourg,1110,Mules,TAM,130,kg/animal
256,Luxembourg,1126,Camels,TAM,217,kg/animal
256,Luxembourg,1177,Llamas,TAM,120,kg/animal
258,Anguilla,960,"Cattle, dairy",TAM,400,kg/animal
258,Anguilla,961,"Cattle, non-dairy",TAM,305,kg/animal
258,Anguilla,946,Buffalo,TAM,380,kg/animal
258,Anguilla,1049,"Swine, market",TAM,28,kg/animal
258,Anguilla,1051,"Swine, breeding",TAM,28,kg/animal
258,Anguilla,1052,"Chicken, layers",TAM,1.8,kg/animal
258,Anguilla,1053,"Chicken, broilers",TAM,0.9,kg/animal
258,Anguilla,1068,Ducks,TAM,2.7,kg/animal
258,Anguilla,1079,Turkeys,TAM,6.8,kg/animal
258,Anguilla,976,Sheep,TAM,28,kg/animal
258,Anguilla,1016,Goats,TAM,30,kg/animal
258,Anguilla,1096,Horses,TAM,238,kg/animal
258,Anguilla,1107,Asses,TAM,130,kg/animal
258,Anguilla,1110,Mules,TAM,130,kg/animal
258,Anguilla,1126,Camels,TAM,217,kg/animal
258,Anguilla,1177,Llamas,TAM,120,kg/animal
259,Channel Islands,960,"Cattle, dairy",TAM,600,kg/animal
259,Channel Islands,961,"Cattle, non-dairy",TAM,420,kg/animal
259,Channel Islands,946,Buffalo,TAM,380,kg/animal
259,Channel Islands,1049,"Swine, market",TAM,50,kg/animal
259,Channel Islands,1051,"Swine, breeding",TAM,198,kg/animal
259,Channel Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
259,Channel Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
259,Channel Islands,1068,Ducks,TAM,2.7,kg/animal
259,Channel Islands,1079,Turkeys,TAM,6.8,kg/animal
259,Channel Islands,976,Sheep,TAM,48.5,kg/animal
259,Channel Islands,1016,Goats,TAM,38.5,kg/animal
259,Channel Islands,1096,Horses,TAM,377,kg/animal
259,Channel Islands,1107,Asses,TAM,130,kg/animal
259,Channel Islands,1110,Mules,TAM,130,kg/animal
259,Channel Islands,1126,Camels,TAM,217,kg/animal
259,Channel Islands,1177,Llamas,TAM,120,kg/animal
260,Svalbard and Jan Mayen Islands,960,"Cattle, dairy",TAM,600,kg/animal
260,Svalbard and Jan Mayen Islands,961,"Cattle, non-dairy",TAM,420,kg/animal
260,Svalbard and Jan Mayen Islands,946,Buffalo,TAM,380,kg/animal
260,Svalbard and Jan Mayen Islands,1049,"Swine, market",TAM,50,kg/animal
260,Svalbard and Jan Mayen Islands,1051,"Swine, breeding",TAM,198,kg/animal
260,Svalbard and Jan Mayen Islands,1052,"Chicken, layers",TAM,1.8,kg/animal
260,Svalbard and Jan Mayen Islands,1053,"Chicken, broilers",TAM,0.9,kg/animal
260,Svalbard and Jan Mayen Islands,1068,Ducks,TAM,2.7,kg/animal
260,Svalbard and Jan Mayen Islands,1079,Turkeys,TAM,6.8,kg/animal
260,Svalbard and Jan Mayen Islands,976,Sheep,TAM,48.5,kg/animal
260,Svalbard and Jan Mayen Islands,1016,Goats,TAM,38.5,kg/animal
260,Svalbard and Jan Mayen Islands,1096,Horses,TAM,377,kg/animal
260,Svalbard and Jan Mayen Islands,1107,Asses,TAM,130,kg/animal
260,Svalbard and Jan Mayen Islands,1110,Mules,TAM,130,kg/animal
260,Svalbard and Jan Mayen Islands,1126,Camels,TAM,217,kg/animal
260,Svalbard and Jan Mayen Islands,1177,Llamas,TAM,120,kg/animal
264,Isle of Man,960,"Cattle, dairy",TAM,600,kg/animal
264,Isle of Man,961,"Cattle, non-dairy",TAM,420,kg/animal
264,Isle of Man,946,Buffalo,TAM,380,kg/animal
264,Isle of Man,1049,"Swine, market",TAM,50,kg/animal
264,Isle of Man,1051,"Swine, breeding",TAM,198,kg/animal
264,Isle of Man,1052,"Chicken, layers",TAM,1.8,kg/animal
264,Isle of Man,1053,"Chicken, broilers",TAM,0.9,kg/animal
264,Isle of Man,1068,Ducks,TAM,2.7,kg/animal
264,Isle of Man,1079,Turkeys,TAM,6.8,kg/animal
264,Isle of Man,976,Sheep,TAM,48.5,kg/animal
264,Isle of Man,1016,Goats,TAM,38.5,kg/animal
264,Isle of Man,1096,Horses,TAM,377,kg/animal
264,Isle of Man,1107,Asses,TAM,130,kg/animal
264,Isle of Man,1110,Mules,TAM,130,kg/animal
264,Isle of Man,1126,Camels,TAM,217,kg/animal
264,Isle of Man,1177,Llamas,TAM,120,kg/animal
270,Mayotte,960,"Cattle, dairy",TAM,275,kg/animal
270,Mayotte,961,"Cattle, non-dairy",TAM,173,kg/animal
270,Mayotte,946,Buffalo,TAM,380,kg/animal
270,Mayotte,1049,"Swine, market",TAM,28,kg/animal
270,Mayotte,1051,"Swine, breeding",TAM,28,kg/animal
270,Mayotte,1052,"Chicken, layers",TAM,1.8,kg/animal
270,Mayotte,1053,"Chicken, broilers",TAM,0.9,kg/animal
270,Mayotte,1068,Ducks,TAM,2.7,kg/animal
270,Mayotte,1079,Turkeys,TAM,6.8,kg/animal
270,Mayotte,976,Sheep,TAM,28,kg/animal
270,Mayotte,1016,Goats,TAM,30,kg/animal
270,Mayotte,1096,Horses,TAM,238,kg/animal
270,Mayotte,1107,Asses,TAM,130,kg/animal
270,Mayotte,1110,Mules,TAM,130,kg/animal
270,Mayotte,1126,Camels,TAM,217,kg/animal
270,Mayotte,1177,Llamas,TAM,120,kg/animal
272,Serbia,960,"Cattle, dairy",TAM,600,kg/animal
272,Serbia,961,"Cattle, non-dairy",TAM,420,kg/animal
272,Serbia,946,Buffalo,TAM,380,kg/animal
272,Serbia,1049,"Swine, market",TAM,50,kg/animal
272,Serbia,1051,"Swine, breeding",TAM,198,kg/animal
272,Serbia,1052,"Chicken, layers",TAM,1.8,kg/animal
272,Serbia,1053,"Chicken, broilers",TAM,0.9,kg/animal
272,Serbia,1068,Ducks,TAM,2.7,kg/animal
272,Serbia,1079,Turkeys,TAM,6.8,kg/animal
272,Serbia,976,Sheep,TAM,48.5,kg/animal
272,Serbia,1016,Goats,TAM,38.5,kg/animal
272,Serbia,1096,Horses,TAM,377,kg/animal
272,Serbia,1107,Asses,TAM,130,kg/animal
272,Serbia,1110,Mules,TAM,130,kg/animal
272,Serbia,1126,Camels,TAM,217,kg/animal
272,Serbia,1177,Llamas,TAM,120,kg/animal
273,Montenegro,960,"Cattle, dairy",TAM,600,kg/animal
273,Montenegro,961,"Cattle, non-dairy",TAM,420,kg/animal
273,Montenegro,946,Buffalo,TAM,380,kg/animal
273,Montenegro,1049,"Swine, market",TAM,50,kg/animal
273,Montenegro,1051,"Swine, breeding",TAM,198,kg/animal
273,Montenegro,1052,"Chicken, layers",TAM,1.8,kg/animal
273,Montenegro,1053,"Chicken, broilers",TAM,0.9,kg/animal
273,Montenegro,1068,Ducks,TAM,2.7,kg/animal
273,Montenegro,1079,Turkeys,TAM,6.8,kg/animal
273,Montenegro,976,Sheep,TAM,48.5,kg/animal
273,Montenegro,1016,Goats,TAM,38.5,kg/animal
273,Montenegro,1096,Horses,TAM,377,kg/animal
273,Montenegro,1107,Asses,TAM,130,kg/animal
273,Montenegro,1110,Mules,TAM,130,kg/animal
273,Montenegro,1126,Camels,TAM,217,kg/animal
273,Montenegro,1177,Llamas,TAM,120,kg/animal
276,Sudan,960,"Cattle, dairy",TAM,275,kg/animal
276,Sudan,961,"Cattle, non-dairy",TAM,173,kg/animal
276,Sudan,946,Buffalo,TAM,380,kg/animal
276,Sudan,1049,"Swine, market",TAM,28,kg/animal
276,Sudan,1051,"Swine, breeding",TAM,28,kg/animal
276,Sudan,1052,"Chicken, layers",TAM,1.8,kg/animal
276,Sudan,1053,"Chicken, broilers",TAM,0.9,kg/animal
276,Sudan,1068,Ducks,TAM,2.7,kg/animal
276,Sudan,1079,Turkeys,TAM,6.8,kg/animal
276,Sudan,976,Sheep,TAM,28,kg/animal
276,Sudan,1016,Goats,TAM,30,kg/animal
276,Sudan,1096,Horses,TAM,238,kg/animal
276,Sudan,1107,Asses,TAM,130,kg/animal
276,Sudan,1110,Mules,TAM,130,kg/animal
276,Sudan,1126,Camels,TAM,217,kg/animal
276,Sudan,1177,Llamas,TAM,120,kg/animal
277,South Sudan,960,"Cattle, dairy",TAM,275,kg/animal
277,South Sudan,961,"Cattle, non-dairy",TAM,173,kg/animal
277,South Sudan,946,Buffalo,TAM,380,kg/animal
277,South Sudan,1049,"Swine, market",TAM,28,kg/animal
277,South Sudan,1051,"Swine, breeding",TAM,28,kg/animal
277,South Sudan,1052,"Chicken, layers",TAM,1.8,kg/animal
